Player ID,First Name,Last Name,Position,Cost,Team,Total points,Goals scored,Assists,Clean sheets,Points per game rank,Value form,Value season,ICT Index,Expected goals,Expected assists,Expected goal involvements,Influence rank,Form rank,Player form,In dream team,News,Chance of playing next round,Points per game,ICT Index rank,Expected goals per 90,Expected assists per 90,Strength overall home,Strength overall away,team,team_code,PlayerID,Gameweek 8,Gameweek 9,Gameweek 10,Gameweek 11,Gameweek 12,Gameweek 13,Gameweek 14,Gameweek 15,Gameweek 16,Gameweek 17,Gameweek 18,Gameweek 19,Gameweek 20,Gameweek 21,Gameweek 22,Gameweek 23,Gameweek 24,Gameweek 25,Gameweek 26,Gameweek 27,Gameweek 28,Gameweek 29,Gameweek 30,Gameweek 31,Gameweek 32,Gameweek 33,Gameweek 34,Gameweek 35,Gameweek 36,Gameweek 37,Gameweek 38,Difficulty_score,Fixture Difficulty Index,full_name
41,Samuel,Iling-Junior,MID,54,Aston Villa,0,0,0,0,654,0.0,0.0,0.0,0.00,0.00,0.00,652,646,0.0,False,Season long loan to Bologna,0.0,0.0,654,0.0,0.0,1160,1220,2,7,41,3.0,2.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,4.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,4.0,3.0,16.0,0.0,Samuel Iling-Junior
42,Boubacar,Kamara,MID,50,Aston Villa,0,0,0,0,633,0.0,0.0,0.0,0.00,0.00,0.00,629,617,0.0,False,Lack of match fitness - 50% chance of playing,50.0,0.0,632,0.0,0.0,1160,1220,2,7,42,3.0,2.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,4.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,4.0,3.0,16.0,0.0,Boubacar Kamara
43,Kaine,Kesler-Hayden,DEF,40,Aston Villa,0,0,0,0,475,0.0,0.0,0.0,0.00,0.00,0.00,468,407,0.0,False,Has joined Preston North End for the rest of the season,0.0,0.0,472,0.0,0.0,1160,1220,2,7,43,3.0,2.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,4.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,4.0,3.0,16.0,0.0,Kaine Kesler-Hayden
44,Ezri,Konsa Ngoyo,DEF,45,Aston Villa,17,1,0,0,165,0.8,3.8,20.1,0.28,0.07,0.35,110,70,3.7,False,Hamstring injury - 75% chance of playing,75.0,2.4,151,0.05,0.01,1160,1220,2,7,44,3.0,2.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,4.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,4.0,3.0,16.0,0.231,Ezri Konsa Ngoyo
45,Ian,Maatsen,DEF,48,Aston Villa,7,0,0,0,358,0.2,1.5,12.0,0.01,0.64,0.65,295,237,1.0,False,,,1.0,238,0.01,0.49,1160,1220,2,7,45,3.0,2.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,4.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,4.0,3.0,16.0,0.062,Ian Maatsen
46,Filip,Marschall,GK,40,Aston Villa,0,0,0,0,471,0.0,0.0,0.0,0.00,0.00,0.00,464,403,0.0,False,Has joined MK Dons for the rest of the season,0.0,0.0,468,0.0,0.0,1160,1220,2,7,46,3.0,2.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,4.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,4.0,3.0,16.0,0.0,Filip Marschall
47,Emiliano,Martínez Romero,GK,50,Aston Villa,20,0,0,1,125,0.9,4.0,14.3,0.00,0.00,0.00,68,45,4.7,False,,,2.9,213,0.0,0.0,1160,1220,2,7,47,3.0,2.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,4.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,4.0,3.0,16.0,0.294,Emiliano Martínez Romero
48,John,McGinn,MID,52,Aston Villa,9,0,0,1,229,0.1,1.7,8.8,0.51,0.54,1.05,351,342,0.3,False,Hamstring injury - Unknown return date,0.0,1.8,268,0.13,0.14,1160,1220,2,7,48,3.0,2.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,4.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,4.0,3.0,16.0,0.019,John McGinn
49,Tyrone,Mings,DEF,44,Aston Villa,0,0,0,0,523,0.0,0.0,0.0,0.00,0.00,0.00,515,472,0.0,False,Lack of match fitness - 50% chance of playing,50.0,0.0,519,0.0,0.0,1160,1220,2,7,49,3.0,2.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,4.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,4.0,3.0,16.0,0.0,Tyrone Mings
50,Kosta,Nedeljković,DEF,40,Aston Villa,3,0,0,0,324,0.0,0.8,2.9,0.00,0.02,0.02,309,433,0.0,False,,,1.0,351,0.0,0.02,1160,1220,2,7,50,3.0,2.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,4.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,4.0,3.0,16.0,0.0,Kosta Nedeljković
51,Robin,Olsen,GK,45,Aston Villa,0,0,0,0,544,0.0,0.0,0.0,0.00,0.00,0.00,536,502,0.0,False,,100.0,0.0,540,0.0,0.0,1160,1220,2,7,51,3.0,2.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,4.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,4.0,3.0,16.0,0.0,Robin Olsen
52,Pau,Torres,DEF,45,Aston Villa,14,0,0,1,209,0.6,3.1,13.6,0.00,0.11,0.11,144,115,2.7,False,,,2.0,219,0.0,0.02,1160,1220,2,7,52,3.0,2.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,4.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,4.0,3.0,16.0,0.169,Pau Torres
53,Jacob,Ramsey,MID,55,Aston Villa,13,0,1,0,190,0.2,2.4,18.5,0.46,0.83,1.29,235,218,1.3,False,Groin Injury - 75% chance of playing,75.0,2.2,166,0.12,0.22,1160,1220,2,7,53,3.0,2.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,4.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,4.0,3.0,16.0,0.081,Jacob Ramsey
54,Morgan,Rogers,MID,53,Aston Villa,28,1,2,1,55,1.3,5.3,40.7,0.84,1.15,1.99,80,12,6.7,False,,,4.0,35,0.13,0.17,1160,1220,2,7,54,3.0,2.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,4.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,4.0,3.0,16.0,0.419,Morgan Rogers
55,Viljami,Sinisalo,GK,40,Aston Villa,0,0,0,0,463,0.0,0.0,0.0,0.00,0.00,0.00,456,395,0.0,False,Permanent transfer to Celtic,0.0,0.0,460,0.0,0.0,1160,1220,2,7,55,3.0,2.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,4.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,4.0,3.0,16.0,0.0,Viljami Sinisalo
56,Lino,da Cruz Sousa,DEF,40,Aston Villa,0,0,0,0,488,0.0,0.0,0.0,0.00,0.00,0.00,480,420,0.0,False,Loaned to  Bristol Rovers,0.0,0.0,484,0.0,0.0,1160,1220,2,7,56,3.0,2.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,4.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,4.0,3.0,16.0,0.0,Lino da Cruz Sousa
57,Youri,Tielemans,MID,55,Aston Villa,22,0,2,1,106,0.6,4.0,38.0,0.29,1.60,1.89,53,85,3.3,False,,,3.1,48,0.04,0.23,1160,1220,2,7,57,3.0,2.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,4.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,4.0,3.0,16.0,0.206,Youri Tielemans
58,Ollie,Watkins,FWD,91,Aston Villa,41,4,2,3,15,0.7,4.5,48.2,3.56,0.33,3.89,36,21,6.3,False,,100.0,5.9,24,0.6,0.06,1160,1220,2,7,58,3.0,2.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,4.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,4.0,3.0,16.0,0.394,Ollie Watkins
233,Amadou,Onana,MID,51,Aston Villa,25,2,0,1,47,0.3,4.9,25.6,1.11,0.13,1.24,79,213,1.3,False,Hamstring injury - 75% chance of playing,75.0,4.2,99,0.24,0.03,1160,1220,2,7,233,3.0,2.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,4.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,4.0,3.0,16.0,0.081,Amadou Onana
569,Jaden,Philogene,MID,53,Aston Villa,5,0,0,1,308,0.2,0.9,2.2,0.19,0.05,0.24,381,216,1.3,False,Knock - 75% chance of playing,75.0,1.2,369,0.13,0.03,1160,1220,2,7,569,3.0,2.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,4.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,4.0,3.0,16.0,0.081,Jaden Philogene
598,Lamare,Bogarde,DEF,40,Aston Villa,2,0,0,0,323,0.0,0.5,4.4,0.00,0.08,0.08,292,422,0.0,False,,,1.0,325,0.0,0.04,1160,1220,2,7,598,3.0,2.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,4.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,4.0,3.0,16.0,0.0,Lamare Bogarde
640,Sil,Swinkels,DEF,40,Aston Villa,0,0,0,0,487,0.0,0.0,0.0,0.00,0.00,0.00,479,419,0.0,False,,,0.0,483,0.0,0.0,1160,1220,2,7,640,3.0,2.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,4.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,4.0,3.0,16.0,0.0,Sil Swinkels
641,Oliwier,Zych,GK,40,Aston Villa,0,0,0,0,490,0.0,0.0,0.0,0.00,0.00,0.00,482,423,0.0,False,,,0.0,486,0.0,0.0,1160,1220,2,7,641,3.0,2.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,4.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,4.0,3.0,16.0,0.0,Oliwier Zych
656,Kadan,Young,MID,45,Aston Villa,0,0,0,0,597,0.0,0.0,0.0,0.00,0.00,0.00,589,561,0.0,False,,,0.0,593,0.0,0.0,1160,1220,2,7,656,3.0,2.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,4.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,4.0,3.0,16.0,0.0,Kadan Young
59,Max,Aarons,DEF,44,Bournemouth,0,0,0,0,528,0.0,0.0,0.0,0.00,0.00,0.00,520,483,0.0,False,,,0.0,524,0.0,0.0,1100,1145,3,91,59,5.0,4.0,5.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,5.0,2.0,19.0,0.0,Max Aarons
60,Tyler,Adams,MID,49,Bournemouth,0,0,0,0,623,0.0,0.0,0.0,0.00,0.00,0.00,617,598,0.0,False,Back injury - 50% chance of playing,50.0,0.0,620,0.0,0.0,1100,1145,3,91,60,5.0,4.0,5.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,5.0,2.0,19.0,0.0,Tyler Adams
61,Jaidon,Anthony,MID,45,Bournemouth,0,0,0,0,558,0.0,0.0,0.0,0.00,0.00,0.00,550,518,0.0,False,Season long loan to Burnley,0.0,0.0,554,0.0,0.0,1100,1145,3,91,61,5.0,4.0,5.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,5.0,2.0,19.0,0.0,Jaidon Anthony
62,David,Brooks,MID,49,Bournemouth,1,0,0,0,363,0.1,0.2,2.0,0.00,0.26,0.26,388,332,0.3,False,,100.0,1.0,374,0.0,2.6,1100,1145,3,91,62,5.0,4.0,5.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,5.0,2.0,19.0,0.016,David Brooks
63,Ryan,Christie,MID,49,Bournemouth,12,0,0,2,238,0.3,2.4,21.4,0.26,0.19,0.45,204,173,1.7,False,,,1.7,138,0.05,0.04,1100,1145,3,91,63,5.0,4.0,5.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,5.0,2.0,19.0,0.089,Ryan Christie
64,Lewis,Cook,MID,50,Bournemouth,24,1,2,0,85,0.9,4.8,42.5,0.33,1.26,1.59,35,53,4.3,False,,,3.4,31,0.05,0.18,1100,1145,3,91,64,5.0,4.0,5.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,5.0,2.0,19.0,0.226,Lewis Cook
65,Enes,Ünal,FWD,54,Bournemouth,4,0,0,0,383,0.2,0.7,6.8,0.56,0.06,0.62,362,247,1.0,False,,100.0,1.0,291,0.99,0.11,1100,1145,3,91,65,5.0,4.0,5.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,5.0,2.0,19.0,0.053,Enes Ünal
66,Romain,Faivre,MID,50,Bournemouth,0,0,0,0,637,0.0,0.0,0.0,0.00,0.00,0.00,633,622,0.0,False,Loaned to Brest,0.0,0.0,636,0.0,0.0,1100,1145,3,91,66,5.0,4.0,5.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,5.0,2.0,19.0,0.0,Romain Faivre
67,Hamed,Traorè,MID,45,Bournemouth,0,0,0,0,557,0.0,0.0,0.0,0.00,0.00,0.00,549,517,0.0,False,Season long loan to A.J.Auxerre,0.0,0.0,553,0.0,0.0,1100,1145,3,91,67,5.0,4.0,5.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,5.0,2.0,19.0,0.0,Hamed Traorè
68,James,Hill,DEF,40,Bournemouth,0,0,0,0,474,0.0,0.0,0.0,0.00,0.00,0.00,467,406,0.0,False,,,0.0,471,0.0,0.0,1100,1145,3,91,68,5.0,4.0,5.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,5.0,2.0,19.0,0.0,James Hill
69,Daniel,Jebbison,FWD,45,Bournemouth,2,0,0,0,344,0.0,0.4,1.6,0.00,0.00,0.00,397,553,0.0,False,Loaned to Watford,0.0,1.0,389,0.0,0.0,1100,1145,3,91,69,5.0,4.0,5.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,5.0,2.0,19.0,0.0,Daniel Jebbison
70,Milos,Kerkez,DEF,45,Bournemouth,10,0,0,0,276,0.3,2.2,17.0,0.11,0.21,0.32,177,198,1.3,False,Knock - 75% chance of playing,75.0,1.4,183,0.02,0.03,1100,1145,3,91,70,5.0,4.0,5.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,5.0,2.0,19.0,0.068,Milos Kerkez
71,Justin,Kluivert,MID,53,Bournemouth,12,0,1,2,245,0.1,2.3,28.1,0.74,0.50,1.24,225,291,0.7,False,,,1.7,82,0.18,0.12,1100,1145,3,91,71,5.0,4.0,5.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,5.0,2.0,19.0,0.037,Justin Kluivert
72,Chris,Mepham,DEF,44,Bournemouth,0,0,0,0,527,0.0,0.0,0.0,0.00,0.00,0.00,519,480,0.0,False,On loan to Sunderland for the season,0.0,0.0,523,0.0,0.0,1100,1145,3,91,72,5.0,4.0,5.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,5.0,2.0,19.0,0.0,Chris Mepham
74,Dango,Ouattara,MID,50,Bournemouth,17,1,1,0,132,0.7,3.4,23.2,1.61,0.83,2.44,156,84,3.3,False,,100.0,2.8,119,0.56,0.29,1100,1145,3,91,74,5.0,4.0,5.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,5.0,2.0,19.0,0.174,Dango Ouattara
75,Alex,Paulsen,GK,40,Bournemouth,0,0,0,0,479,0.0,0.0,0.0,0.00,0.00,0.00,472,411,0.0,False,Loaned to Auckland FC,0.0,0.0,476,0.0,0.0,1100,1145,3,91,75,5.0,4.0,5.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,5.0,2.0,19.0,0.0,Alex Paulsen
76,Philip,Billing,MID,48,Bournemouth,2,0,0,0,353,0.0,0.4,1.4,0.00,0.09,0.09,385,582,0.0,False,,100.0,1.0,395,0.0,0.39,1100,1145,3,91,76,5.0,4.0,5.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,5.0,2.0,19.0,0.0,Philip Billing
77,Alex,Scott,MID,49,Bournemouth,8,0,0,0,313,0.2,1.6,11.8,0.12,0.09,0.21,210,241,1.0,False,,,1.1,241,0.06,0.04,1100,1145,3,91,77,5.0,4.0,5.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,5.0,2.0,19.0,0.053,Alex Scott
78,Antoine,Semenyo,MID,57,Bournemouth,31,3,1,0,41,0.6,5.4,52.1,2.12,1.48,3.60,37,74,3.7,False,,,4.4,18,0.31,0.22,1100,1145,3,91,78,5.0,4.0,5.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,5.0,2.0,19.0,0.195,Antoine Semenyo
79,Marcos,Senesi,DEF,48,Bournemouth,6,0,0,0,300,0.2,1.2,18.4,0.12,0.27,0.39,95,236,1.0,False,,,1.2,167,0.02,0.06,1100,1145,3,91,79,5.0,4.0,5.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,5.0,2.0,19.0,0.053,Marcos Senesi
80,Luis,Sinisterra,MID,50,Bournemouth,18,1,1,0,153,0.2,3.6,36.7,1.09,0.91,2.00,145,242,1.0,False,,,2.6,50,0.56,0.47,1100,1145,3,91,80,5.0,4.0,5.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,5.0,2.0,19.0,0.053,Luis Sinisterra
81,Adam,Smith,DEF,45,Bournemouth,14,0,0,1,207,0.4,3.1,6.1,0.00,0.02,0.02,260,167,1.7,False,,,2.0,301,0.0,0.01,1100,1145,3,91,81,5.0,4.0,5.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,5.0,2.0,19.0,0.089,Adam Smith
83,Marcus,Tavernier,MID,55,Bournemouth,24,1,1,1,86,0.5,4.4,58.2,2.22,0.88,3.10,67,124,2.7,False,,,3.4,13,0.33,0.13,1100,1145,3,91,83,5.0,4.0,5.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,5.0,2.0,19.0,0.142,Marcus Tavernier
84,Mark,Travers,GK,44,Bournemouth,2,0,0,0,206,0.0,0.5,1.4,0.00,0.00,0.00,342,481,0.0,False,,,2.0,394,0.0,0.0,1100,1145,3,91,84,5.0,4.0,5.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,5.0,2.0,19.0,0.0,Mark Travers
85,Illia,Zabarnyi,DEF,45,Bournemouth,12,0,0,0,234,0.4,2.7,14.3,0.30,0.06,0.36,114,171,1.7,False,,,1.7,212,0.04,0.01,1100,1145,3,91,85,5.0,4.0,5.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,5.0,2.0,19.0,0.089,Illia Zabarnyi
152,Kepa,Arrizabalaga,GK,45,Bournemouth,11,0,0,0,129,0.6,2.4,12.9,0.00,0.00,0.00,89,112,2.7,False,,100.0,2.8,227,0.0,0.0,1100,1145,3,91,152,5.0,4.0,5.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,5.0,2.0,19.0,0.142,Kepa Arrizabalaga
580,Dean,Huijsen,DEF,44,Bournemouth,3,0,0,0,336,0.0,0.7,7.5,0.04,0.01,0.05,269,496,0.0,False,,,1.0,285,0.02,0.0,1100,1145,3,91,580,5.0,4.0,5.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,5.0,2.0,19.0,0.0,Dean Huijsen
592,Julián,Araujo Zúñiga,DEF,45,Bournemouth,6,0,0,0,298,0.1,1.3,3.9,0.00,0.03,0.03,291,317,0.3,False,,,1.2,335,0.0,0.01,1100,1145,3,91,592,5.0,4.0,5.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,5.0,2.0,19.0,0.016,Julián Araujo Zúñiga
599,Will,Dennis,GK,40,Bournemouth,0,0,0,0,468,0.0,0.0,0.0,0.00,0.00,0.00,461,400,0.0,False,,,0.0,465,0.0,0.0,1100,1145,3,91,599,5.0,4.0,5.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,5.0,2.0,19.0,0.0,Will Dennis
617,Francisco Evanilson,de Lima Barbosa,FWD,59,Bournemouth,17,1,0,2,134,0.7,2.9,23.5,2.46,0.55,3.01,224,55,4.3,False,,,2.8,116,0.51,0.11,1100,1145,3,91,617,5.0,4.0,5.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,5.0,2.0,19.0,0.226,Francisco Evanilson de Lima Barbosa
86,Kristoffer,Ajer,DEF,45,Brentford,7,0,0,0,337,0.2,1.6,14.8,0.28,0.08,0.36,201,262,0.7,False,,100.0,1.0,202,0.05,0.01,1090,1155,4,94,86,3.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,5.0,2.0,5.0,5.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,12.0,0.058,Kristoffer Ajer
